station_index,latitude,longitude,date_time,time_zone,aqi,city_name,city_url,dominant_pollution,pollution_co,pollution_dew,pollution_h,pollution_o3,pollution_p,pollution_pm10,pollution_pm25,pollution_r,pollution_so2,pollution_t
1308,28.6869,115.852,2019-10-06 13:00:00,+08:00,72,https://aqicn.org/city/china/nanchang/jiangongxuexiao,,pm25,8.2,,65.1,36.2,1014.5,48,72,,8.7,
1309,28.6425,115.892,2019-10-06 13:00:00,+08:00,63,https://aqicn.org/city/china/nanchang/xianghu,,pm25,6.4,,65.1,33.8,1014.5,55,63,,2.6,
1310,28.7994,115.742,2019-10-06 13:00:00,+08:00,93,https://aqicn.org/city/china/nanchang/wushuxuexiao,,pm25,6.4,,65.1,36.2,1014.5,24,93,,2.1,
1311,28.6131,115.912,2017-03-22 11:00:00,+08:00,30,http://aqicn.org/city/china/nanchang/shihua/,,pm25,8.2,,97,15.1,1016,10,30,,1.6,11
1312,28.6844,115.931,2019-10-06 12:00:00,+08:00,65,https://aqicn.org/city/china/nanchang/shengzhan,,pm25,5.5,,65.1,21.6,1014.5,42,65,,3.6,
1313,34.7545,113.681,2019-10-06 12:00:00,+08:00,76,https://aqicn.org/city/china/zhengzhou/yanchang,,pm25,6.4,,,25.6,,29,76,,1.1,
1314,34.7745,113.641,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/china/zhengzhou/zhengfangji,,pm25,6.4,9.1,89.2,23.6,1013.3,16,50,0.4,2.6,10.8
1315,34.8019,113.675,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/zhengzhou/yinxingxuexiao,,pm25,5.5,9.1,89.2,24.4,1013.3,13,46,0.4,1.6,10.8
1316,34.802,113.564,2019-10-06 12:00:00,+08:00,55,https://aqicn.org/city/china/zhengzhou/gongshuigongsi,,pm25,6.4,9.1,89.2,25.2,1013.3,18,55,0.4,2.1,10.8
1317,34.7187,113.727,2019-10-06 12:00:00,+08:00,55,https://aqicn.org/city/china/zhengzhou/jingkaiquguanwei,,pm25,5.5,,,23.2,,19,55,,1.6,
1318,34.719,113.734,2019-10-06 12:00:00,+08:00,53,https://aqicn.org/city/china/zhengzhou/sishiqizhong,,pm25,6.4,,,21.2,,15,53,,2.6,
1319,34.7496,113.5991,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/china/zhengzhou/shijiancezhan,,pm25,6.4,9.1,89.2,25.2,1013.3,20,50,0.4,1.6,10.8
1320,34.7538,113.6356,2019-10-06 12:00:00,+08:00,57,https://aqicn.org/city/china/zhengzhou/heyida,,pm25,5.5,,,18.7,,24,57,,1.6,
1321,34.9162,113.6113,2019-08-08 16:00:00,+08:00,87,https://aqicn.org/city/china/zhengzhou/ganglishuiku,,pm25,6.4,,61.9,59.7,993.8,47,87,0.3,1.6,30.1
1322,28.2325,113.0833,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/china/changsha/jingkaiquhuanbaoju,,pm25,4.6,,,5.7,,18,50,,3.6,
1323,28.2189,112.8872,2019-10-06 12:00:00,+08:00,42,https://aqicn.org/city/china/changsha/gaokaiquhuanbaoju,,pm25,8.2,,,6.1,,7,42,,1.6,
1324,28.2053,113.0792,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/changsha/mapoling,,pm25,9.1,,,7.8,,18,46,,3.1,
1325,28.19,112.9394,2019-10-06 12:00:00,+08:00,25,https://aqicn.org/city/china/changsha/hunanshifandaxue,,pm25,5.5,,,6.5,,15,25,,3.1,
1326,28.1442,112.9956,2019-10-06 12:00:00,+08:00,55,https://aqicn.org/city/china/changsha/yuhuaquhuanbaoju,,pm25,6.4,,,7,,18,55,,2.1,
1327,28.2597,112.9792,2019-10-06 12:00:00,+08:00,34,https://aqicn.org/city/china/changsha/wujialing,,pm25,6.4,,,7.8,,14,34,,2.6,
1328,28.1944,113.0014,2019-10-06 12:00:00,+08:00,57,https://aqicn.org/city/china/changsha/huochexinzhan,,pm25,6.4,,,7.4,,20,57,,1.6,
1329,28.1178,112.9844,2019-10-06 12:00:00,+08:00,19,https://aqicn.org/city/china/changsha/tianxinquhuanbaoju,,pm10,6.4,,,4.1,,19,38,,2.1,
1330,28.1308,112.8908,2019-10-06 12:00:00,+08:00,38,https://aqicn.org/city/china/changsha/hunanzhongyiyaodaxue,,pm25,6.4,,,3.7,,14,38,,3.1,
1331,28.3586,112.9958,2019-10-06 12:00:00,+08:00,63,https://aqicn.org/city/china/changsha/shaping,,pm25,9.1,,,7,,39,63,,3.1,
1332,22.7875,108.301,2019-10-06 13:00:00,+08:00,89,https://aqicn.org/city/china/nanning/zhenninghuayuan,,pm25,8.2,,,43.9,,46,89,,3.1,
1333,22.8561,108.316,2019-10-06 13:00:00,+08:00,87,https://aqicn.org/city/china/nanning/beihu,,pm25,6.4,,,55.2,,53,87,,4.6,
1334,22.8225,108.321,2019-10-06 13:00:00,+08:00,82,https://aqicn.org/city/china/nanning/shijiancezhan,,pm25,7.3,,,47.6,,52,82,,5.6,
1335,22.805,108.383,2019-10-06 13:00:00,+08:00,97,https://aqicn.org/city/china/nanning/daziranhuayuan,,pm25,7.3,,,51.3,,52,97,,3.1,
1336,22.7906,108.439,2019-10-06 13:00:00,+08:00,80,https://aqicn.org/city/china/nanning/xianhu,,pm25,6.4,22.2,57.9,46.3,998.1,54,80,,5.1,31.5
1337,22.8464,108.239,2019-10-06 13:00:00,+08:00,89,https://aqicn.org/city/china/nanning/qunongzhiyuan,,pm25,5.5,,,61,,56,89,,5.1,
1338,22.735,108.3275,2019-10-06 13:00:00,+08:00,82,https://aqicn.org/city/china/nanning/yinghuajiayuan,,pm25,5.5,,,39,,38,82,,4.6,
1339,22.7833,108.244,2019-10-06 13:00:00,+08:00,107,https://aqicn.org/city/china/nanning/shajingzhenjiedaoban,,pm25,8.2,,,47.2,,53,107,,6.1,
1340,19.9507,110.576,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/china/haikou/dongzhaigang,,pm25,3.7,,,28.5,,20,59,,1.6,
1341,20.0574,110.3232,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/haikou/hainandaxue,,pm25,4.6,,,28.1,,17,46,,2.6,
1342,20.0053,110.283,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/china/haikou/xiuyinghainanyiyuan,,pm25,4.6,,,30.9,,22,61,,2.1,
1343,19.9969,110.338,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/china/haikou/hainanshifandaxue,,pm25,4,,,28.5,,19,50,,2.6,
1344,20.0356,110.33,2019-10-06 12:00:00,+08:00,55,https://aqicn.org/city/china/haikou/longhualuhuanbaojusushe,,pm25,4.6,,,28.5,,26,55,,2.1,
1345,29.8272,106.379,2019-10-06 13:00:00,+08:00,72,https://aqicn.org/city/china/zhongqing/jinyunshan,,pm25,8.2,,,19.1,,29,72,,4.1,
1346,29.5736,106.46,2016-10-15 13:00:00,+0800,-,http://aqicn.org/city/china/zhongqing/gaojiahuayuan/,,,7,,88,5,1018,25,70,,6,18
1347,29.8264,106.424,2019-10-06 13:00:00,+08:00,70,https://aqicn.org/city/china/zhongqing/tiansheng,,pm25,6.4,,,20.8,,41,70,,4.6,
1348,29.7228,106.626,2019-10-06 13:00:00,+08:00,68,https://aqicn.org/city/china/zhongqing/lianglu,,pm25,6.4,,,29.3,,18,68,,3.1,
1349,29.5983,106.296,2019-10-06 13:00:00,+08:00,70,https://aqicn.org/city/china/zhongqing/huxi,,pm25,8.2,20.4,76.1,15.5,983.3,31,70,99.1,3.1,24.9
1350,29.5186,106.54,2019-10-06 13:00:00,+08:00,65,https://aqicn.org/city/china/zhongqing/nanping,,pm25,7.3,,,28.5,,34,65,,4.6,
1351,29.6219,106.65,2019-10-06 13:00:00,+08:00,34,https://aqicn.org/city/china/zhongqing/tangjiatuo,,pm25,5.5,,,29.3,,14,34,,2.1,
1352,29.4892,106.634,2019-10-06 13:00:00,+08:00,55,https://aqicn.org/city/china/zhongqing/chayuan,,pm25,8.2,,,25.6,,29,55,,3.6,
1353,29.4822,106.364,2019-10-06 13:00:00,+08:00,87,https://aqicn.org/city/china/zhongqing/baishiyi,,pm25,8.2,20.4,76.1,10.6,983.3,35,87,99.1,2.1,24.9
1354,106.571,29.5642,2017-09-27 18:00:00,+08:00,6,http://aqicn.org/city/china/zhongqing/jiefangbei/,,so2,8.2,,94,1.7,1012,33,61,,5.6,20
1355,29.5164,106.512,2016-10-15 13:00:00,+0800,-,http://aqicn.org/city/china/zhongqing/yangjiaping/,,,9,,88,3,1018,25,68,,3,18
1356,29.7125,106.617,2019-10-06 13:00:00,+08:00,80,https://aqicn.org/city/china/zhongqing/konggang,,pm25,6.4,,,29.3,,25,80,,2.6,
1357,29.4892,106.468,2019-10-06 13:00:00,+08:00,85,https://aqicn.org/city/china/zhongqing/xinshancun,,pm25,7.3,,,15.1,,37,85,,4.6,
1358,29.6453,106.562,2019-10-06 13:00:00,+08:00,59,https://aqicn.org/city/china/zhongqing/lijia,,pm25,5.5,,,21.2,,42,59,,4.6,
1359,29.389,106.513,2019-10-01 08:00:00,+08:00,-,https://aqicn.org/city/china/zhongqing/yuxinjie,,,10.9,16.1,59.2,1.3,978.4,71,162,99.1,3.6,24.6
1360,30.72358333,103.97275,2019-10-06 12:00:00,+08:00,82,https://aqicn.org/city/china/chengdu/jinquanlianghe,,pm25,6.4,,,9.8,,37,82,,4.1,
1361,30.6872,104.176,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/chengdu/shilidian,,pm25,5.5,,,12.6,,23,46,,2.6,
1362,30.5706,104.079,2019-10-06 12:00:00,+08:00,57,https://aqicn.org/city/china/chengdu/sanwayao,,pm25,6.4,,,10.2,,20,57,,2.1,
1363,30.63,104.1113889,2019-10-06 12:00:00,+08:00,42,https://aqicn.org/city/china/chengdu/shahepu,,pm25,8.2,,,11,,18,42,,3.6,
1364,30.685,104.074,,+08:00,-,https://aqicn.org/city/china/chengdu/liangjiaxiang,,,,,,,,,,,,
1365,30.6544,104.026,2019-09-28 08:00:00,+08:00,151,https://aqicn.org/city/china/chengdu/caotangsi,,pm25,13,,,1.3,,67,151,,1.6,
1366,30.6578,104.054,2019-09-28 08:00:00,+08:00,163,https://aqicn.org/city/china/chengdu/renmingongyuan,,pm25,11,,,2.5,,100,163,,5.1,
1367,31.0283,103.613,2019-10-06 12:00:00,+08:00,38,https://aqicn.org/city/china/chengdu/lingyansi,,pm25,2.8,19.6,96.9,22,950.8,10,38,,1.1,20.1
1368,26.6029,106.6856,2019-10-06 12:00:00,+08:00,72,https://aqicn.org/city/china/guiyang/maanshan,,pm25,4.6,,,47.2,,42,72,,2.6,
1369,26.5689,106.6971,2019-10-06 12:00:00,+08:00,104,https://aqicn.org/city/china/guiyang/shihuanbaozhan,,pm25,4.6,,,41.9,,53,104,,2.6,
1370,,,2016-10-18 03:00:00,+0800,-,http://aqicn.org/city/china/guiyang/jinyangxinqu/,,,7,,88,8,1021,37,76,,3,17
1371,26.6343,106.7487,1970-01-01 00:00:00,+0800,-,http://aqicn.org/city/china/guiyang/wudangqu/,,,,,,,,,,,,
1372,26.4364,106.6554,1970-01-01 00:00:00,+0800,-,http://aqicn.org/city/china/guiyang/huaxiqu/,,,,,,,,,,,,
1373,26.5155,106.6948,2016-10-18 14:00:00,+0800,-,http://aqicn.org/city/china/guiyang/xiaohequ/,,,5,,88,27,1019,38,59,,4,17
1374,26.6009,106.7105,1970-01-01 00:00:00,+0800,-,http://aqicn.org/city/china/guiyang/hongbianmen/,,,,,,,,,,,,
1375,26.5697,106.7164,1970-01-01 00:00:00,+0800,-,http://aqicn.org/city/china/guiyang/yejinting/,,,,,,,,,,,,
1376,26.5495,106.6867,2019-10-06 12:00:00,+08:00,82,https://aqicn.org/city/china/guiyang/taiciqiao,,pm25,2.8,,,41.5,,52,82,,4.1,
1377,25.0124,102.743,2019-08-26 21:00:00,+08:00,104,https://aqicn.org/city/china/kunming/guanshang,,pm25,9.5,,,66.2,,68,104,,3.6,
1378,24.8885,102.821,2019-10-06 12:00:00,+08:00,74,https://aqicn.org/city/china/kunming/chenggongxinqu,,pm25,4.6,,,32.9,,15,74,,3.1,
1379,24.9624,102.625,2019-09-30 18:00:00,+08:00,61,https://aqicn.org/city/china/kunming/xishansenlingongyuan,,pm25,5.3,,,41.9,,27,61,,2.6,
1380,25.0836,102.728,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/kunming/longquanzhen,,pm25,5.5,,,28.1,,15,46,,4.1,
1381,25.0405,102.722,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/kunming/dongfengdonglu,,pm25,4.6,,,27.7,,14,46,,3.1,
1382,25.067,102.681,2019-10-06 12:00:00,+08:00,50,https://aqicn.org/city/china/kunming/jindingshan,,pm25,5.5,,,29.3,,20,50,,4.1,
1383,25.0359,102.638,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/china/kunming/bijiguangchang,,pm25,5.5,,,23.2,,24,59,,3.6,
1384,29.6514,91.1319,2019-10-06 13:00:00,+08:00,57,https://aqicn.org/city/china/lasa/bakuojie,,pm25,1.9,3.9,54,28.1,659.5,33,57,99.8,4.6,
1385,29.6747,91.1221,2019-10-06 13:00:00,+08:00,55,https://aqicn.org/city/china/lasa/shihuanbaoju,,pm25,4.6,3.9,54,31.7,659.5,25,55,99.8,4.1,
1386,29.6475,91.0874,2019-10-06 13:00:00,+08:00,34,https://aqicn.org/city/china/lasa/qujiancezhan,,pm25,6.4,3.9,54,26.4,659.5,20,34,99.8,3.6,
1387,29.6541,91.1774,2019-10-06 13:00:00,+08:00,38,https://aqicn.org/city/china/lasa/xicangdaxue,,pm25,4.6,3.9,54,29.7,659.5,31,38,99.8,4.1,
1388,29.6588,90.9798,2019-10-06 13:00:00,+08:00,87,https://aqicn.org/city/china/lasa/qufushezhan,,pm25,3.7,3.9,54,15.9,659.5,60,87,99.8,5.1,
1389,29.6292,91.0834,2019-10-06 13:00:00,+08:00,42,https://aqicn.org/city/china/lasa/lasahuochezhan,,pm25,3.7,3.9,54,35,659.5,25,42,99.8,4.1,
1390,34.2749,108.882,2019-10-06 13:00:00,+08:00,46,https://aqicn.org/city/china/xian/gaoyakaiguanchang,,pm25,4.6,,,11.4,,13,46,,4.1,
1391,34.2629,108.993,2019-10-06 13:00:00,+08:00,25,https://aqicn.org/city/china/xian/xingqingxiaoqu,,pm25,4.6,,,11.4,,10,25,,2.6,
1392,34.2572,109.06,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/xian/fangzhicheng,,pm25,4.6,,94.2,12.6,,12,46,0.2,2.6,10.9
1393,34.2324,108.94,2019-10-06 13:00:00,+08:00,21,https://aqicn.org/city/china/xian/xiaozhai,,pm25,4.6,,,11.8,,12,21,,2.6,
1394,34.2713,108.954,2019-10-06 13:00:00,+08:00,34,https://aqicn.org/city/china/xian/shirenmintiyuchang,,pm25,4.6,,,12.6,,8,34,,2.6,
1395,34.2303,108.883,2019-10-06 13:00:00,+08:00,61,https://aqicn.org/city/china/xian/gaoxinxiqu,,pm25,5.5,,,11.8,,20,61,,2.6,
1396,34.3474,108.935,2019-10-06 13:00:00,+08:00,30,https://aqicn.org/city/china/xian/jingkaiqu,,pm25,4.6,,,16.7,,8,30,,2.1,
1397,34.1546,108.906,2019-10-06 13:00:00,+08:00,38,https://aqicn.org/city/china/xian/changanqu,,pm25,5.5,,94.2,13.9,,20,38,0.2,2.1,10.9
1398,34.6575,109.2,2019-10-06 13:00:00,+08:00,65,https://aqicn.org/city/china/xian/yanliangqu,,pm25,5.5,,94.2,17.5,,26,65,0.2,2.6,10.9
1399,34.3731,109.2186,2019-10-06 13:00:00,+08:00,46,https://aqicn.org/city/china/xian/lintongqu,,pm25,4.6,,94.2,13.9,,14,46,0.2,3.1,10.9
1400,34.378,108.869,2019-10-06 13:00:00,+08:00,42,https://aqicn.org/city/china/xian/caotan,,pm25,3.7,,,13.9,,14,42,,2.1,
1401,34.1978,108.985,2019-10-06 13:00:00,+08:00,25,https://aqicn.org/city/china/xian/qujiangwenhuachanyejituan,,pm25,6.4,,94.2,10.2,,12,25,0.2,2.1,10.9
1402,34.3274,109.043,2019-10-06 13:00:00,+08:00,30,https://aqicn.org/city/china/xian/guangyuntan,,pm25,1,,,11.8,,11,30,,2.6,
1403,36.0756,103.712,,+08:00,-,https://aqicn.org/city/china/lanzhou/zhigongyiyuan,,,,,32.1,,,,,,,3.3
1404,36.1031,103.631,2019-10-06 12:00:00,+08:00,57,https://aqicn.org/city/china/lanzhou/lanlianbinguan,,pm25,3.7,,,22,,27,57,,2.6,
1405,35.94,104.148,,+08:00,-,https://aqicn.org/city/china/lanzhou/yuzhonglandaxiaoqu,,,,,32.1,,,,,,,3.3
1406,36.0725,103.841,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/lanzhou/shengwuzhipinsuo,,pm25,4.6,5.2,84.2,22.4,819.7,25,46,0.4,3.6,7.7
1407,36.0464,103.831,2019-10-06 12:00:00,+08:00,42,https://aqicn.org/city/china/lanzhou/tielushejiyuan,,pm25,6.4,5.2,84.2,19.9,819.7,24,42,0.4,8.7,7.7
1408,38.6016,105.9512,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/china/yinchuan/helanshanmaliankou,,pm25,4.6,6.6,72.8,27.7,897.5,25,61,0.4,2.6,11.3
1409,38.4536,106.217,,+0800,-,http://aqicn.org/city/china/yinchuan/ningandajie/,,,,,48,,1000,,,,,22
1410,106.0715,38.4858,2016-07-04 09:00:00,+0800,-,http://aqicn.org/city/china/yinchuan/ninghuashenghuoqu/,,,9.1,,31,30,999,92,164,,64.3,30
1411,38.4975,106.2328,2019-10-06 12:00:00,+08:00,65,https://aqicn.org/city/china/yinchuan/helanshandonglu,,pm25,3.7,6.6,72.8,26.4,897.5,24,65,0.4,3.1,11.3
1412,38.5036,106.1358,2019-10-06 12:00:00,+08:00,65,https://aqicn.org/city/china/yinchuan/xueyuanlu,,pm25,3.7,6.6,72.8,26,897.5,21,65,0.4,3.6,11.3
1413,43.8303,87.5801,2019-10-06 12:00:00,+08:00,61,https://aqicn.org/city/china/wulumuqi/jiancezhan,,pm25,7.3,,,10.2,,42,61,,5.6,
1414,43.768,87.6046,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/china/wulumuqi/shoufeisuo,,pm25,7.3,,,12.6,,53,85,,5.6,
1415,43.9469,87.4754,2019-10-06 12:00:00,+08:00,80,https://aqicn.org/city/china/wulumuqi/xinjiangnongkeyuannongchang,,pm25,6.4,,,22,,25,80,,5.1,
1416,43.8711,87.5525,2019-10-06 12:00:00,+08:00,85,https://aqicn.org/city/china/wulumuqi/tieluju,,pm25,8.2,,,16.7,,46,85,,5.1,
1417,43.831,87.6432,2019-10-06 12:00:00,+08:00,91,https://aqicn.org/city/china/wulumuqi/sanshiyizhongxue,,pm25,5.5,,,13,,53,91,,3.6,
1418,43.8729,87.4171,2017-02-10 18:00:00,+08:00,85,http://aqicn.org/city/china/wulumuqi/qishisizhongxue/,,pm25,25.3,,63,2.5,1026,188,85,,3.1,-8
1419,43.962,87.6444,2019-10-06 12:00:00,+08:00,82,https://aqicn.org/city/china/wulumuqi/midongquhuanbaoju,,pm25,6.4,,,25.2,,47,82,,13.7,
1420,29.709,106.452,2019-10-06 13:00:00,+08:00,85,https://aqicn.org/city/china/zhongqing/caijia,,pm25,8.2,,,22.4,,34,85,,4.1,
1421,29.4272,106.591,2019-10-06 13:00:00,+08:00,78,https://aqicn.org/city/china/zhongqing/nanquan,,pm25,10,,,18.7,,26,78,,3.6,
1422,26.3003,106.805,2019-10-06 12:00:00,+08:00,72,https://aqicn.org/city/china/guiyang/tongmuling,,pm25,5.5,,,46.3,,39,72,,4.1,
1423,38.4744,106.2682,2016-07-04 09:00:00,+0800,-,http://aqicn.org/city/china/yinchuan/yinhuxiang/,,,10,,31,29,999,78,144,,18.8,30
1424,27.8614,112.9433,2019-10-06 12:00:00,+08:00,30,https://aqicn.org/city/china/xiangtan/bantang,,pm25,5.5,15.2,96.2,4.1,1007.4,18,30,,3.1,15.8
1425,27.8403,112.9118,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/xiangtan/shijiancezhan,,pm25,6.4,15.2,96.2,6.5,1007.4,18,46,,1.6,15.8
1426,27.8728,112.8937,2019-10-06 12:00:00,+08:00,46,https://aqicn.org/city/china/xiangtan/jianglu,,pm25,6.4,15.2,96.2,5.7,1007.4,18,46,,3.6,15.8
1427,27.8159,112.9227,2019-10-06 12:00:00,+08:00,38,https://aqicn.org/city/china/xiangtan/yuetang,,pm25,6.4,15.2,96.2,6.1,1007.4,18,38,,2.6,15.8
1428,27.9119,112.9074,2019-10-06 12:00:00,+08:00,42,https://aqicn.org/city/china/xiangtan/keda,,pm25,7.3,15.2,96.2,5.7,1007.4,18,42,,2.1,15.8
1429,27.9153,113.0048,2019-10-06 12:00:00,+08:00,80,https://aqicn.org/city/china/xiangtan/zhaoshan,,pm25,9.1,,,4.1,,47,80,,3.1,
1430,27.9164,112.4876,2019-10-06 12:00:00,+08:00,42,https://aqicn.org/city/china/xiangtan/shaoshan,,pm25,7.3,15.2,96.2,6.5,1007.4,12,42,,2.1,15.8
1431,27.8244,113.135,2019-10-06 12:00:00,+08:00,53,https://aqicn.org/city/china/zhuzhou/tiantaishanzhuang,,pm25,5.5,,,4.5,,25,53,,3.6,
1432,27.8867,113.095,2019-10-06 12:00:00,+08:00,53,https://aqicn.org/city/china/zhuzhou/zhuyeyiyuan,,pm25,5.5,,,5.3,,25,53,,4.1,
1433,27.8667,113.167,2019-10-06 12:00:00,+08:00,59,https://aqicn.org/city/china/zhuzhou/shisizhong,,pm25,4.6,,,8.2,,34,59,,5.6,
1434,27.8381,113.143,2019-10-06 12:00:00,+08:00,55,https://aqicn.org/city/china/zhuzhou/huochezhan,,pm25,10,,,5.7,,30,55,,4.6,
1435,27.8528,113.13,2019-10-06 12:00:00,+08:00,68,https://aqicn.org/city/china/zhuzhou/shijiancezhan,,pm25,3.7,,,7.4,,30,68,,10.2,
1436,27.8336,113.251,2019-10-06 11:00:00,+08:00,74,https://aqicn.org/city/china/zhuzhou/dajingfengjingqu,,pm25,5.5,,,8.6,,32,74,,3.1,
1437,31.2047372,121.4489017,2019-10-06 13:00:00,+08:00,87,https://aqicn.org/city/shanghai,,pm25,3.7,,37.5,39.8,1017.4,32,87,,3.1,27.9
1438,,,1970-01-01 00:00:00,+0800,-,http://aqicn.org/city/taizhou/,,,,,,,,,,,,
